product_id	review_id	star_rating	distance_original	distance_opposite	distance_adjusted	similarity_score	product_similarity_score	product_title	review_body
B003NUUXV0	R3I4VS2VW7ID10	4.0	0.14375341	0.29126495	0.14375340938568115	0.06564984271125507	0.06564984271125507	Rubie's Costume Full Length Cape Costume with Stand Up Foam Collar	Good quality, fits any size and real value for the money spent.  Also delivered on time.
B00505DW0A	RRMN8114KR95O	4.0	0.14427489	0.30022877	0.14427489042282104	0.06226038648091614	0.0653776866932172	DC Comics Batgirl T-Shirt With Cape And Mask	It is a fitted shirt that is fun to wear around town ;)
B00505DW0A	R3SHJO8OLSMX24	4.0	0.15289468	0.30345285	0.15289467573165894	0.00623460042460211	0.0653776866932172	DC Comics Batgirl T-Shirt With Cape And Mask	Read the reviews so ordered it larger than needed and was happy to say it was a great fit.  The Amazon reviews were certainly very helpful.
B00BWM6D9W	R3T91PEBFJ21OV	3.0	0.14682639	0.30974394	0.1468263864517212	0.045676496567541136	0.05244843563558593	Star Wars Darth Maul Adult Costume Black Version,Men	The size of cape is really big comparing to thé rest of costume.
B00BWM6D9W	RX8YIP9AERL4I	5.0	0.15177011	0.3209933	0.15177011489868164	0.013543878136089593	0.05244843563558593	Star Wars Darth Maul Adult Costume Black Version,Men	What a great costume pants were on the large side and the cloak is huge but the whole thing is awesome.
B00BWM6D9W	RD18QOGN0BDCL	5.0	0.1538539	0.31282336	0.1538538932800293	0.0	0.05244843563558593	Star Wars Darth Maul Adult Costume Black Version,Men	Everything for well, except for the cloak. The cloak was huge! I didn't even use it so it wasn't a problem. With all the different layers you can actually have several different looking costumes. Great costume and even better seller. Very fast shipping.
B0026R1B6C	RAD03WY3CZ9FT	4.0	0.14583302	0.2882926	0.14583301544189453	0.05213308332429378	0.05213308332429378	Forum Deluxe Half Mask With Feathers	While the feathers are not as large, or stand up as on the picture, this mask is great and stays comfortably on due to the headband fixture.
B000XETXOC	R1EJFA3MWERQTM	5.0	0.14654225	0.30221832	0.1465422511100769	0.047523283383180126	0.047523283383180126	"Adult 68"" Black Hooded Cape - Black"	Used this to put together a batman costume. It served it's purpose!
B00DIV62SC	R2IWLDNL6KGZYU	5.0	0.14778262	0.3002504	0.14778262376785278	0.03946126667803074	0.046926089786304304	Rubie's Costume DC Comics Justice League Superhero Style Adult Skirt	Super cute. Great for leggings or tights.  Can't wait to wear it out!  Good quality too.
B00DIV62SC	R2JTPT9Z28SPMO	4.0	0.15155691	0.303473	0.15155690908432007	0.014929646216547132	0.046926089786304304	Rubie's Costume DC Comics Justice League Superhero Style Adult Skirt	Fit as expected because I expected it to be a little tight! Was a fun costume accessory. Arrive in perfect condition on time.
B007FOFDJW	R3ST6L2XEHYCRK	5.0	0.14677387	0.302705	0.14677387475967407	0.046017805395856204	0.046017805395856204	Full Face Hockey Type Airsoft Mesh Goggle Mask Costume Party Dance	This mask feels much higher quality than the price suggests, it is thick and will not bend or crack. Its also true to a real adults size face.
B002N3507K	R3A2MNDMB3PXTW	5.0	0.14732403	0.29839933	0.14732402563095093	0.04244200461793557	0.04244200461793557	King Robe & Crown Set Adult	Nice adult-sized king's robe costume for a night of trick-or-treating. Okay weight of fabric for the price paid.
B00282KOYK	R31M2OM6MZRIXA	5.0	0.14964521	0.28908038	0.14964520931243896	0.027355069656444186	0.027355069656444186	Forum Novelties Men's Sinister Fin Skull Adult Costume Mask	This is an awesome mask. Very sturdy, thick rubber, good quality. Scary. The height of the mask truly will make you stand out.
B00CF0MD5S	R1O6EAU6GER1AJ	5.0	0.14997625	0.3314951	0.14997625350952148	0.02520339061846244	0.02520339061846244	Disguise Sabans Mighty Morphin Power Rangers Megazord Mens Adult Costume	This is really awesome. I can't wait to wear it for Halloween. I am already getting great compliments on the outfit. The Helmet is in such great detail. Fits perfectly.
B003O68Q0S	R2SIS83VXMQRL8	5.0	0.15002108	0.31233072	0.15002107620239258	0.024912057770683838	0.024912057770683838	Rubie's Harry Potter Adult Deluxe Robe Costume	Great robe! It is a very good product and of high quality and it will be a part of my cosplay wardrobe!
B00BWM6BRG	R397JD9NCP8DPN	5.0	0.15016657	0.3087778	0.1501665711402893	0.023966388247508963	0.023966388247508963	Star Wars Darth Maul Adult Costume Black Version,Men	this costume has so much material in its construction I don't see how it could be sold at such a great price.very well made.even comes with pants,tunic and a very large cape with hood.i love it.welcome to the dark side!
B00N48OPJC	R2QFOLL8D9D4N1	4.0	0.15186656	0.2861454	0.15186655521392822	0.01291704762052348	0.017568300506733192	Luxury Mask Men's Phantom Of The Opera Half Face Masquerade Mask Vintage Design	Fits fine.  The mask feels sturdy enough and the ribbon is sufficiently long that I can adjust the fit.  Not bad for the price.
B00N48OPJC	R15FSDRKD90FR6	5.0	0.15242267	0.29182762	0.15242266654968262	0.009302505772419423	0.017568300506733192	Luxury Mask Men's Phantom Of The Opera Half Face Masquerade Mask Vintage Design	Love this style of classic mystic look.  Sturdy materials, looks great!
B00BSGAK3M	R3GP99TEU3X1UB	5.0	0.15135455	0.32278866	0.15135455131530762	0.016244905549270938	0.016244905549270938	Disguise Marvel Iron Man 3 Iron Patriot Adult Helmet Costume Accessory	It's a little bit big, bit that's what I wanted. It's for my son, and he just loves it.
B0073E54GQ	R2ZDJN4ACD63TD	4.0	0.15233648	0.3064108	0.1523364782333374	0.009862701647270322	0.009862701647270322	Batman The Dark Knight Rises Batman Cape and Mask Set	The mask fit but the cape was a little too small - throat-choking small. However, it was for an adult Batman party and I have to say everyone enjoyed goofing off in the cape and mask for group photos. Knocked off a star for cape being too small for everyone's throat but the mask was perfect!
B00AMIOZ5G	R32TNF0A7OVPRO	5.0	0.15287513	0.30859286	0.1528751254081726	0.006361671134803459	0.006361671134803459	Marvel Thor Adult Crew Sock with Red Cape	A very cool item with novelty. My kids really like it and it makes for cool conversation at school
B008B803IM	R239X5YBDH0P75	5.0	0.1532135	0.28828508	0.1532135009765625	0.004162340580496249	0.004162340580496249	DC Comics Supergirl Cape Juniors T-shirt	Great quality tee/costume top.  My daughter was very pleased.  True to size fit.
B000OWCQNI	R1OSPG2GYZ4GNK	5.0	0.15334433	0.2952801	0.15334433317184448	0.0033119740899723027	0.0033119740899723027	Forum Elaborate Feather Venetian Mask	This mask looks great, fits well, and gets a lot of compliments.
B004UUJMMS	RGFNAUIFO2HYW	4.0	0.15366083	0.3085935	0.1536608338356018	0.001254823263237781	0.001254823263237781	California Costumes Men's Robin Hood Costume	Purchased for a pal. Fit him perfectly. He attended a 'Rave of Thrones' party and danced all night comfortably in it and had no issues with the garment. So it appears well made for the low price.
